count,org,repo,week,additions,deletions,commits,author,is a member
61,usdot-fhwa-stol,ns-3_c-v2x,2011-10-23,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2011-11-06,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2011-11-13,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2011-12-04,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2011-12-11,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2011-12-18,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-01-08,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-01-22,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-01-29,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-02-19,0,0,6,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-02-26,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-03-11,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-03-18,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-03-25,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-05-20,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-09-23,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-11-11,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2012-11-25,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-02-17,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-03-03,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-03-10,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-03-17,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-04-14,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-04-28,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-05-12,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-05-19,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-06-09,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-06-16,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-06-23,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-06-30,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-07-07,0,0,8,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-07-14,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-07-21,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-08-04,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-08-11,0,0,8,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-08-18,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-11-10,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-11-17,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-11-24,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-12-01,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-12-08,0,0,13,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-12-15,0,0,6,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2013-12-29,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-01-12,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-01-19,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-01-26,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-02-09,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-02-16,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-02-23,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-03-02,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-03-09,0,0,6,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-03-16,0,0,8,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-03-23,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-03-30,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-04-06,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-04-13,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-04-20,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-04-27,0,0,8,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-05-04,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-05-18,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-05-25,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-06-15,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-06-22,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-07-20,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-07-27,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-08-03,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-08-10,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-08-17,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-08-24,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-08-31,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-09-07,0,0,9,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-09-14,0,0,6,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-09-28,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-10-05,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-10-12,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-11-09,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-11-16,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-01-04,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-01-18,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-01-25,0,0,9,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-02-01,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-02-22,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-03-08,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-03-15,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-03-22,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-03-29,0,0,10,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-04-05,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-04-19,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-04-26,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-03,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-17,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-24,0,0,12,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-06-07,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-06-28,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-07-05,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-07-19,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-08-16,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-06,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-13,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-20,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-27,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-10-18,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-10-25,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-11-01,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-11-08,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-11-15,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-11-29,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-12-06,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-12-13,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-12-20,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-12-27,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-01-03,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-01-10,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-01-17,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-01-31,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-07,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-14,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-21,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-06,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-13,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-20,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-27,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-04-03,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-04-17,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-01,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-15,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-22,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-29,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-06-12,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-06-19,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-10,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-31,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-08-21,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-09-04,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-09-11,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-09-25,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-10-30,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-11-06,0,0,7,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-01,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-15,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-22,0,0,5,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-29,0,0,9,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-02-12,0,0,8,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-03-05,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-03-12,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-03-26,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-04-02,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-04-23,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-04-30,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-05-07,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-05-14,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-05-21,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-05-28,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-06-11,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-06-18,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-06-25,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-07-02,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-07-09,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-07-23,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-10-22,0,0,4,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-11-12,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-11-19,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-12-03,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-12-17,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-01-07,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-01-28,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-02-04,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-02-18,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-03-04,0,0,3,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-04-08,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-05-20,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-05-27,0,0,2,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-07-01,0,0,1,TommyPec,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-06-01,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-09-07,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-10-12,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-10-26,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-11-02,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-11-16,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-11-23,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-11-30,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2014-12-07,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-01-04,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-01-25,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-02-01,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-03-15,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-04-12,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-03,0,0,13,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-17,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-24,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-05-31,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-06-07,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-06-14,0,0,9,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-06-21,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-06-28,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-07-05,0,0,10,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-07-19,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-07-26,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-08-09,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-08-23,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-08-30,0,0,17,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-06,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-13,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-09-27,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-10-04,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-10-11,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-10-25,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-11-01,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2015-11-22,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-01-10,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-01-31,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-07,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-14,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-21,0,0,14,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-02-28,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-06,0,0,13,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-13,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-03-20,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-04-03,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-01,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-08,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-05-22,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-06-05,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-06-12,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-06-26,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-03,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-10,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-17,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-24,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-07-31,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-08-07,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-08-14,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-09-25,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-10-02,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-10-09,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-10-23,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-10-30,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-11-06,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-11-13,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-11-20,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-11-27,0,0,13,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-12-04,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-12-11,0,0,7,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2016-12-25,0,0,24,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-01,0,0,14,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-08,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-15,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-22,0,0,14,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-01-29,0,0,16,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-02-05,0,0,10,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-02-12,0,0,9,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-02-19,0,0,7,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-02-26,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-03-05,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-03-12,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-03-19,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-04-02,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-04-16,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-04-30,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-06-04,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-06-11,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-06-25,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-07-02,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-07-16,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-09-10,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-09-24,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-10-15,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-10-22,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-10-29,0,0,16,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-11-05,0,0,16,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-11-12,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-11-19,0,0,6,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-11-26,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-12-03,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-12-10,0,0,7,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-12-17,0,0,16,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2017-12-24,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-01-07,0,0,9,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-01-14,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-01-21,0,0,7,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-01-28,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-02-04,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-02-11,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-02-18,0,0,10,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-02-25,0,0,19,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-03-04,0,0,9,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-03-25,0,0,14,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-04-01,0,0,22,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-04-08,0,0,12,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-04-15,0,0,1,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-04-29,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-05-06,0,0,22,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-05-13,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-05-20,0,0,18,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-05-27,0,0,5,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-06-03,0,0,11,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-06-10,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-06-17,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-06-24,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-07-01,0,0,3,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-07-08,0,0,4,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2018-07-15,0,0,2,sderonne,no
61,usdot-fhwa-stol,ns-3_c-v2x,2006-10-08,0,0,3,tomhenderson,no
61,usdot-fhwa-stol,ns-3_c-v2x,2007-01-28,0,0,1,tomhenderson,no
61,usdot-fhwa-stol,ns-3_c-v2x,2007-02-11,0,0,6,tomhenderson,no
61,usdot-fhwa-stol,ns-3_c-v2x,2007-02-18,0,0,3,tomhenderson,no
